Image; Model; Series; Yen Price; Release Date; Notes;Type
N/A; RX-0 Unicorn Gundam Head Display Base (Metallic Pearl Finish);Mobile Suit Gundam Unicorn;¥1,090;2017 August;''Gundam ACE'' September 2017 issue exclusive pearl color variant of the 1/48 scale transformable Unicorn Gundam bust display base originally offered in the January 2010 issue of ''Dengeki Hobby''. Compatible with HGUC-100/101 and RG-25. ;RG
RG_Wing_Gundam_Zero_EW_-Clear_Color-.jpg; XXXG-00W0 Wing Gundam Zero EW [Clear Color];New Mobile Report Gundam Wing: Endless Waltz;¥2,700;2017 December;The Gundam Base Tokyo exclusive clear color variant of RG-17. Includes clear blue BA-G display base. Advanced MS Joint 9;RG
RG_00_Qan-T-_(Trans-Am_Mode).jpg;GNT-0000 00 Qan[T] (Trans-Am Mode) [Metallic Gloss Injection];Mobile Suit Gundam 00 The Movie -A wakening of the Trailblazer-;¥2,700;2017 December;P-Bandai exclusive metallic color variant of RG-21.  Advanced MS Joint 7;RG
RG_00_Gundam_Seven_SwordG_Inspection.jpg;GN-0000GNHW/7SGD2 00 Gundam Seven Sword/G Inspection; Mobile Suit Gundam 00V: Battlefield Record; ¥3,500;2017 December;P-Bandai exclusive parts and color variant of RG-18. Color variant of RG GN-0000/7S 00 Gundam Seven Sword with GN Sword II Blaster.  Advanced MS Joint 7;RG
RG_Gundam_Exia_Repair_II.jpg;GN-001REII Gundam Exia RepairII;Mobile Suit Gundam 00;¥2,700;2017 March;P-Bandai exclusive parts variant of RG-15.  Advanved MS Joint 7;RG
Ptolemaios_Container_Block.jpg;Ptolemaios Container;Mobile Suit Gundam 00;¥15,600;2017 March;P-Bandai exclusive accessory kit for RG-15, HG00-01 and other Celestial Being models. Manufactured by MegaHouse under their Realistic Model Series banner.  N/A;RG
RG_MSN-06S_Sinanju_(Clear_Color).jpg; MSN-06S Sinanju [Clear Color];Mobile Suit Gundam Unicorn;¥3,800;2017 November;Gunpla Expo World Tour 2017 exclusive clear color variant of RG-22.  N/A;RG
RG_Build_Strike_Gundam_Full_Package_(RG_System_Image_Color).jpg; GAT-X105B/FP Build Strike Gundam Full Package (RG System Image Color);Gundam Build Fighters;¥2,700;2017 October;The Gundam Base Tokyo and P-Bandai exclusive pearl and sparkle clear color variant of RG-23.  Advanced MS Joint 3;RG
RG_Gundam_Astray_Red_Frame_docks_at_Taiwan.jpg; MBF-P02 Gundam Astray Red Frame Ver. GUNDAM docks at Taiwan;Mobile Suit Gundam SEED Astray; NT$1,080;2017 October;Gundam Docks at Taiwan/Uni-President Department Store exclusive re-release of RG-19 with commemorative display base and additional marking sheet. Advanced MS Joint 10;RG
RGUnicornGundam-TWC.jpg; RX-0 Unicorn Gundam Ver.TWC;Mobile Suit Gundam Unicorn;¥4,000;2017 September;"The Gundam Base Tokyo exclusive color variant of RG-25 with new backpack side thrusters and hands to replicate The Life Sized Unicorn Gundam Statue, plus white BA-G display base to promote ""Gundam Unicorn World"". Uses duplicate E plate runner in light gray and H plate runner with navy blue backpack and foot parts. Includes expanded marking sheet.  Advanced MS Framework";RG
RG_Gundam_Astray_Gold_Frame_Amatsu.jpg; MBF-P01-ReAMATU Gundam Astray Gold Frame Amatsu;Mobile Suit Gundam SEED Astray;¥3,200;2017 September;P-Bandai exclusive parts variant of RG-24. Includes parts to create MBF-P01-ReAMATU Gundam Astray Gold Frame Amatsu (Incomplete).  Advanced MS Joint 10;RG
RG_Unicorn_Gundam_-Gold_Coating-.jpg;RX-0 Unicorn Gundam [Gold Coating];Mobile Suit Gundam Unicorn;¥8,000;2018 August;The Gundam Base Tokyo exclusive gold chrome plated variant of RG-25 with yellow psychoframe. Released to commemorate the first anniversary of the store.  Advanced MS Framework;RG
00_Qan-T-_Full_Saber_-Clear_Color-.jpg;GNT-0000/FS 00 Qan[T] Full Saber [Clear Color];Mobile Suit Gundam 00V: Battlefield Record;¥3,400;2018 December;The Gundam Base Tokyo exclusive clear color variant of RG GNT-0000/FS 00 Qan[T] Full Saber.  Advanced MS Joint 7;RG
RG_Tallgeese_II.jpg; OZ-00MS2 Tallgeese II;Mobile Suit Gundam Wing;¥2,500;2018 December;P-Bandai exclusive parts and color variant of RG-28. Includes Treize Khushrenada figurine.  Advanced MS Joint 12;RG
27-SPRG-UnicornGundam02BansheeNorn-FirstPress.jpg;"RX-0[N] Unicorn Gundam 02 Banshee Norn [Premium ""Unicorn Mode"" Box]";Mobile Suit Gundam Unicorn;¥4,000;2018 February;Limited first press release of RG-27 with exclusive box cover featuring Unicorn Gundam 02 Banshee Norn in Unicorn Mode.  Advanced MS Framework;RG
RGUnicornGundam-BandeDessinee.jpg; RX-0 Unicorn Gundam (Bande Dessinee Ver.);Mobile Suit Gundam Unicorn - Bande Dessinee;¥4,000;2018 February;Limited edition re-release of RG-25 with a color variant of RG-27's Armed Armor DE. Advanced MS Framework;RG
RG_Zeta_Gundam_(Biosensor_Image_Color).jpg;MSZ-006 Zeta Gundam (Biosensor Image Color);Mobile Suit Zeta Gundam; ¥3,000;2018 February;P-Bandai exclusive gloss color variant of RG-10.  Advanced MS Joint 6;RG
RG_Astray_Gold_Frame_Amatsu_Mina_Special_Coating.jpg; MBF-P01-Re2AMATU Gundam Astray Gold Frame Amatsu Mina [Special Coating] ;Mobile Suit Gundam SEED Astray; HK$600 / ¥5,800;2018 February;C3AFA Hong Kong 2018 and C3AFA Tokyo 2018 exclusive re-release of RG-24 with gold chrome plated frame parts.  Advanced MS Joint 10;RG
RG_00_Raiser_(Clear_Color_Ver.).jpg; GN-0000+GNR-010 00 Raiser [Clear Color];Mobile Suit Gundam 00;¥3,000;2018 January;Gunpla Expo World Tour 2018 exclusive clear color variant of RG-18.  Advanced MS Joint 7;RG
RG-Shin_Matsunaga's_Zaku_II.jpg;MS-06R-1A Shin Matsunaga's Zaku II; Mobile Suit Variations; ¥3,000;2018 January;P-Bandai exclusive parts and color variant of RG-26.  Advanced MS Joint 2;RG
RG_Unicorn_Gundam_-Destroy_Mode-_Lighting_Model_Ver._TWC.jpg;RX-0 Unicorn Gundam (Destroy Mode) Ver.TWC [Lighting Model];Mobile Suit Gundam Unicorn;¥10,000;2018 June;The Gundam Base Tokyo exclusive re-release of RG-25 with LED inner frame in place of the original Advanced MS Framework. Non-transformable stationary kit. Uses the XA1 plate runner of the 2017 RX-0 Unicorn Gundam Ver.TWC kit. Includes display base that holds three AAA batteries (not included).  N/A;RG
RG_Black_Tri-Stars_Zaku_II.jpg;MS-06R-1A Black Tri-Stars Zaku II;Mobile Suit Variations;¥3,000;2018 March;P-Bandai exclusive parts and color variant of RG-26.  Advanced MS Joint 2;RG
N/A;MS-06R-1A Black Tri-Stars Zaku II (Triple Set);Mobile Suit Variations;¥9,000;2018 March;P-Bandai Japan exclusive boxed set containing three units of the Black Tri-Stars Zaku II High Mobility Type with a Triple Action Base.  Advanced MS Joint 2;RG
RG_Zaku_Minelayer.jpg;MS-06F Zaku Minelayer;Mobile Suit Variations;¥3,000;2018 May;P-Bandai exclusive parts and color variant of RG-04.  Advanced MS Joint 2;RG
RG_Wing_Gundam_Zero_EW_&_Drei_Zwerg_-Titanium_Finish-.jpg; XXXG-00W0 Wing Gundam Zero EW & Drei Zwerg [Titanium Finish];New Mobile Report Gundam Wing: Endless Waltz;¥7,000;2018 October;P-Bandai exclusive metallic color variant of RG-17 with Drei Zwerg. Advanced MS Joint 9;RG
RG_Tallgeese_EW_-Titanium_Finish-.jpg;OZ-00MS Tallgeese EW [Titanium Finish];New Mobile Report Gundam Wing: Endless Waltz;¥6,400;2018 October;P-Bandai exclusive metallic color variant of RG-28.  Advanced MS Joint 12;RG
RG_Gabby_Hazard's_Zaku_II.jpg;MS-06R-2 Gabby Hazard's Zaku II;Mobile Suit Variations;¥3,000;2018 October;P-Bandai exclusive color variant of RG-26.  Advanced MS Joint 2;RG
HG_Long_Rifle.jpg; Long Rifle;Mobile Suit Moon Gundam; N/A;2018 September;''Gundam Ace'' November 2018 issue exclusive accessory kit for RG-29 and HGUC-215.  N/A;RG
RG_Expansion_Unit_Armed_Armor_VNBS.jpg; Expansion Unit Armed Armor VN/BS;Mobile Suit Gundam Unicorn;¥1,500;2019 April;P-Bandai exclusive accessory kit to convert RG-27 into RX-0 Unicorn Gundam 02 Banshee.  N/A;RG
RG_Unicorn_Gundam_02_Banshee_Norn_(Destroy_Mode)_-Lighting_Model-.jpg;RX-0[N] Unicorn Gundam 02 Banshee Norn (Destroy Mode) [Lighting Model];Mobile Suit Gundam Unicorn;¥10,500;2019 April;The Gundam Base Tokyo exclusive re-release of RG-27 with LED inner frame in place of the original Advanced MS Framework. Non-transformable stationary kit. Includes display base that holds three AAA batteries (not included).  N/A;RG
RG_Sazabi_-Special_Coating-.jpg; MSN-04 Sazabi [Special Coating] ;Mobile Suit Gundam: Char's Counterattack;¥10,000;2019 August;P-Bandai exclusive metallic color variant of RG-29.  Advanced MS Joint 13 (limited);RG
RG_Nu_Gundam_Fin_Funnel_Effect_Set.jpg; RX-93 ν Gundam Fin Funnel Effect Set;Mobile Suit Gundam: Char's Counterattack;¥6,000;2019 December;Limited edition re-release of RG-32. Includes a clear Action Base 4 and two Figure-rise Effect Jet Effect (Clear Yellow).  Advanced MS Joint 15 (limited);RG
RG_Crossbone_Gundam_X-2.jpg; XM-X2 Crossbone Gundam X-2;Mobile Suit Crossbone Gundam;¥2,900;2019 December;P-Bandai exclusive parts and color variant of RG-031 with Shot Lancer. Includes Zabine Chareux figurine.  Advanced MS Joint 14 (limited);RG
RGUnicornGundam-Perfectibility.jpg;RX-0 Unicorn Gundam Perfectibility;Mobile Suit Gundam UC Perfectibility;¥65,000;2019 February;Limited edition parts variant of RG-25 with blue psychoframe. Includes new tail stabilizers for Armed Armor DE units. Bundled with limited first press release of ''Mobile Suit Gundam Unicorn Blu-ray BOX Complete Edition''.  Advanced MS Framework;RG
RG_Gundam_Astray_Gold_Frame_Amatsu_-Special_Coating-.jpg; MBF-P01-ReAMATU Gundam Astray Gold Frame Amatsu [Special Coating] ;Mobile Suit Gundam SEED Astray;¥5,800;2019 February;Events exclusive re-release of RG MBF-P01-ReAMATU Gundam Astray Gold Frame Amatsu with gold chrome plated frame parts.  Advanced MS Joint 10;RG
RG_Unicorn_Gundam_02_Banshee_Norn_(Final_Battle_Ver.).jpg;RX-0[N] Unicorn Gundam 02 Banshee Norn [Final Battle Ver.];Mobile Suit Gundam Unicorn;¥4,000;2019 February;P-Bandai exclusive re-release of RG-27 with green psychoframe.  Advanced MS Framework;RG
RG_Tallgeese_III.jpg;OZ-00MS2B Tallgeese III;New Mobile Report Gundam Wing: Endless Waltz;¥2,800;2019 July;P-Bandai exclusive parts and color variant of RG-28. Includes Zechs Merquise (Preventers suit) figurine.  Advanced MS Joint 12;RG
RG_Gundam_Exia_RepairIII.jpg;GN-001REII Gundam Exia RepairIII;Mobile Suit Gundam 00V: Battlefield Record;¥2,800;2019 June;P-Bandai exclusive parts variant of RG-15.  Advanved MS Joint 7;RG
RG_Gundam_Astray_Gold_Frame_Amatsu_Hana.jpg;MBF-P01-Re3 Gundam Astray Gold Frame Amatsu Hana;Mobile Suit Gundam SEED ASTRAY Princess of the Sky;¥3,000;2019 June;P-Bandai exclusive color variant of RG-24.  Advanced MS Joint 10 (right arm is a custom assembly);RG
RG_Sazabi_-Clear_Color-.jpg;MSN-04 Sazabi [Clear Color] ;Mobile Suit Gundam: Char's Counterattack;¥4,500;2019 May;The Gundam Base Tokyo exclusive clear color variant of RG-29.  Advanced MS Joint 13 (limited);RG
RG_Eric_Manthfield's_Zaku_II.jpg;MS-06R-1A Eric Manthfield's Zaku II;Mobile Suit Variations;¥3,000;2019 May;P-Bandai exclusive parts and color variant of RG-26.  Advanced MS Joint 2;RG
RG_00_Qan-T-_Full_Saber_-Trans-Am_Clear-.jpg;GNT-0000/FS 00 Qan[T] Full Saber [Trans-Am Clear];Mobile Suit Gundam 00V: Battlefield Record;¥3,400;2019 November;The Gundam Base Tokyo exclusive color variant of RG GNT-0000/FS 00 Qan[T] Full Saber [Clear Color].  Advanced MS Joint 7;RG
RG_Perfect_Strike_Gundam.jpg; GAT-X105+AQM/E-YM1 Perfect Strike Gundam;Mobile Suit Gundam SEED;¥4,000;2019 September;P-Bandai exclusive parts variant of RG-03 bundled with Sword and Launcher Striker Packs from RG-06. Features Extended Battery Pack and new hardpoints on the Aile Striker, as well as revised waist inner frame to account for the weight of equipments.  Advanced MS Joint 3 (revised);RG
RG_Expansion_Parts_for_ν_Gundam_Double_Fin_Funnel_Custom_Unit.jpg;ν Gundam Double Fin Funnel Custom Unit;Mobile Suit Gundam: Char's Counterattack;¥1,700;2019 September;P-Bandai exclusive accessory kit to convert RG-32 into RX-93 ν Gundam Double Fin Funnel Type. Includes clear display arms, an Amuro insignia display base from MG-095, and water slide decal sheet for RG-32.  N/A;RG
RG_Unicorn_Gundam_Perfectibility.jpg;RX-0 Unicorn Gundam Perfectibility;Mobile Suit Gundam UC Perfectibility;¥7,000;2020 August;The Gundam Base Tokyo exclusive color variant of RG RX-0 Unicorn Gundam Perfectibility originally bundled with ''Gundam Unicorn'' Blu-ray Box.  Advanced MS Framework;RG
GUNPLA_40th_Memorial_Set.jpg; GUNPLA 40th Memorial Set;Mobile Suit Gundam; ₩54,500 / ¥4,546;2020 August (Korea) / 2020 November;Events exclusive boxed set containing BMC-04, HGUC-021, and RG-01 with clear color armor parts. Released to coincide with the 40th anniversary of Gunpla. Advanced MS Joint 1;RG
RG_ν_Gundam_-Titanium_Finish-.jpg; RX-93 ν Gundam [Titanium Finish];Mobile Suit Gundam: Char's Counterattack;¥8,500;2020 February;The Gundam Base Tokyo exclusive metallic color variant of RG-32.  Advanced MS Joint 15 (limited - Fin Funnel inner parts only);RG
RG_Unicorn_Gundam_03_Phenex_(Narrative_Ver.).jpg;RX-0 Unicorn Gundam 03 Phenex (Narrative Ver.);Mobile Suit Gundam Narrative;¥11,600;2020 February;P-Bandai exclusive parts and color variant of RG-25 with blue psychoframe. Features gold chrome plated armors. Without transformable antennas, unlike previous RG-25 variants. Released to commemorate the 10th anniversary of P-Bandai.  Advanced MS Framework;RG
RG_Uma_Lightning's_Zaku_II.jpg;MS-06R-1A Uma Lightning's Zaku II;MSV-R;¥3,300;2020 January;P-Bandai exclusive parts and color variant of RG-26. Includes water slide decal sheet.  Advanced MS Joint 2;RG
RG_Sinanju_-Special_Coating-.jpg; MSN-06S Sinanju [Special Coating] ;Mobile Suit Gundam Unicorn;¥10,000;2020 July;P-Bandai exclusive metallic color variant of RG-22.  Advanced MS Joint 5;RG
RG_ν_Gundam_-Clear_Color-_Limited_Package.jpg; RX-93 ν Gundam [Clear Color] Limited Package;Mobile Suit Gundam: Char's Counterattack;¥4,273;2020 June;Theater and The Gundam Base Tokyo exclusive clear color variant of RG-32 with limited first press release box cover. Released for the theatrical premiere of ''Mobile Suit Gundam: Hathaway's Flash''.  Advanced MS Joint 15 (limited - Fin Funnel inner parts only);RG
RG_Tallgeese_(TV_Animation_Color_Ver.).jpg; OZ-00MS Tallgeese (TV Animation Color Ver.);Mobile Suit Gundam Wing;¥2,500;2020 June;P-Bandai exclusive color variant of RG-28.  Advanced MS Joint 12;RG
RG_Destiny_Gundam_-Titanium_Finish-.jpg; ZGMF-X42S Destiny Gundam [Titanium Finish];Mobile Suit Gundam SEED Destiny;¥6,500;2020 June;P-Bandai exclusive metallic color variant of RG-11. Advanced MS Joint 4;RG
RG_Crossbone_Gundam_X-1_-Titanium_Finish-.jpg; XM-X1 Crossbone Gundam X-1 [Titanium Finish];Mobile Suit Crossbone Gundam;¥5,500;2020 May (North American) / 2021 January;P-Bandai exclusive metallic color variant of RG-31.  Advanced MS Joint 14 (limited - Core Fighter and Core Fighter slot in chest only);RG
RG_Gundam_Exia_-Trans-Am_Clear-.jpg; GN-001 Gundam Exia [Trans-Am Clear];Mobile Suit Gundam 00;¥2,700;2020 November;The Gundam Base Tokyo exclusive re-release of RG GN-001 Gundam Exia Trans-Am Clear Ver. with sparkle green display base. Advanced MS Joint 7;RG
RG_00_Raiser_-Trans-Am_Clear-.jpg; GN-0000+GNR-010 00 Raiser [Trans-Am Clear];Mobile Suit Gundam 00;¥3,200;2020 November;The Gundam Base Tokyo exclusive re-release of RG GN-0000+GNR-010 00 Raiser Trans-Am Clear Ver. with sparkle green display base. Advanced MS Joint 7;RG
RG_00_Qan-T-_-Trans-Am_Clear-.jpg;GNT-0000 00 Qan[T] [Trans-Am Clear];Mobile Suit Gundam 00 The Movie -A wakening of the Trailblazer-;¥2,700;2020 November;The Gundam Base Tokyo exclusive re-release of RG GNT-0000 00 Qan[T] Trans-Am Clear Ver. with sparkle green display base.  Advanced MS Joint 7 (arms are a custom assembly);RG
RG_Sword_Impulse_Gundam.jpg; ZGMF-X56S/β Sword Impulse Gundam;Mobile Suit Gundam SEED Destiny;¥3,500;2020 November;P-Bandai exclusive parts and color variant of RG-33.  Advanced MS Joint 17 (limited - Core Splendor and Chest Unit only);RG
RG_Mobile_Suit_Gundam_Last_Shooting_Zeong_Effect_Set.jpg; Mobile Suit Gundam Last Shooting MSN-02 Zeong Effect Set;Mobile Suit Gundam;¥9,000;2020 November (Gunpla Expo 2020) / 2021 January;"Special release of RG-34 with effect parts, fixed shooting hands and damaged parts for RG-01, grey Action Base 5 and two of ""30 Minute Missions Customize Scene Base (Display)"".  Advanced MS Joint 18 (limited - fingers only)";RG
RG_Strike_Freedom_Gundam_-Titanium_Finish-.jpg; ZGMF-X20A Strike Freedom Gundam [Titanium Finish];Mobile Suit Gundam SEED Destiny;¥7,500;2020 November (Gunpla Expo 2020) / 2021 January;P-Bandai and GUNPLA EXPO TOKYO 2020 feat. GUNDAM conference exclusive metallic color variant of RG-14.  Advanced MS Joint 4;RG
RG_HWS_Expansion_Set_for_ν_Gundam.jpg; HWS Expansion Set for RX-93 ν Gundam;CCA-MSV;¥1,800;2020 September;P-Bandai exclusive accessory kit to convert RG-32 into FA-93HWS ν Gundam Heavy Weapons System Type.  N/A;RG
RG_ν_Gundam_HWS.jpg;FA-93HWS ν Gundam HWS;CCA-MSV;¥6,000;2020 September;P-Bandai exclusive color variant of RG-32 with parts from HWS Expansion Set for RX-93 ν Gundam.  Advanced MS Joint 15 (limited - Fin Funnel inner parts only);RG
RG_ν_Gundam_-Clear_Color-.jpg; RX-93 ν Gundam [Clear Color];Mobile Suit Gundam: Char's Counterattack;¥4,200;2021 April;Events and The Gundam Base Tokyo exclusive re-release of RG RX-93 ν Gundam [Clear Color] Limited Package.  Advanced MS Joint 15 (limited - Fin Funnel inner parts only);RG
RG_Strike_Rouge_Grand_Slam_Equipped_Type.jpg;MBF-02 Strike Rouge Grand Slam Equipped Type;Mobile Suit Gundam SEED;¥3,000;2021 February;The Gundam Base Tokyo exclusive color variant of RG-03 with Grand Slam. Advanced MS Joint 3;RG
RG_Crossbone_Gundam_X-1_-Clear_Color-.jpg; XM-X1 Crossbone Gundam X-1 [Clear Color];Mobile Suit Crossbone Gundam;¥2,500;2021 February;The Gundam Base Tokyo exclusive clear color variant of RG-31.  Advanced MS Joint 14 (limited - Core Fighter and Core Fighter slot in chest only);RG
RG_Force_Impulse_Gundam_-Titanium_Finish-.jpg; ZGMF-X56S/α Force Impulse Gundam [Titanium Finish];Mobile Suit Gundam SEED Destiny;¥6,500;2021 February;The Gundam Base Tokyo exclusive metallic color variant of RG-33.  Advanced MS Joint 17 (limited - Core Splendor and Chest Unit only);RG
RG_ν_Gundam_HWS_-Clear_Color-.jpg;FA-93HWS ν Gundam HWS [Clear Color];CCA-MSV;¥6,000;2021 July;The Gundam Base Tokyo exclusive clear color variant of RG FA-93HWS ν Gundam HWS.  Advanced MS Joint 15 (limited - Fin Funnel inner parts only);RG
RG_Tallgeese_III_-Titanium_Finish-.jpg; OZ-00MS2B Tallgeese III [Titanium Finish];New Mobile Report Gundam Wing: Endless Waltz;¥7,000;2021 June;P-Bandai exclusive metallic color variant of RG OZ-00MS2B Tallgeese III.  Advanced MS Joint 12;RG
N/A; RX-78-2 Gundam (Team Bright Custom);Gundam Build Real;¥3,000;2021 November;P-Bandai exclusive parts and color variant of RG-01. Includes water slide decal sheet.  Advanced MS Joint 1;RG
N/A;High Mobility Type Zaku II (Team Monstor Custom);Gundam Build Real;¥3,500;2021 November;P-Bandai exclusive parts and color variant of RG MS-06R-1A Black Tri-Stars Zaku II. Includes water slide decal sheet.  Advanced MS Joint 2;RG
RG_Zeong_-Clear_Color-.jpg; MSN-02 Zeong [Clear Color];Mobile Suit Gundam;¥5,500;2021 October;The Gundam Base Tokyo exclusive clear color variant of RG-34.  Advanced MS Joint 18 (limited - fingers only);RG
RG_Hyper_Mega_Bazooka_Launcher.jpg; Hyper Mega Bazooka Launcher;Mobile Suit Gundam: Char's Counterattack - Beltorchika's Children;¥2,500;2021 September;P-Bandai exclusive accessory kit to convert RG-36. Includes clear black Action Base 4 and Action Base 5 arms with black platforms.  N/A;RG
X-93_ff_v_RG.jpg;RX-93ff ν Gundam;Gundam Side-F;¥4,500;2022 April;Gundam Side-F and The Gundam Base Tokyo exclusive color variant of RG-32 with Long Range Fin Funnel.  Advanced MS Joint 15 (limited - Fin Funnel inner parts only);RG
N/A; GF13-017NJII God Gundam;Mobile Fighter G Gundam;¥3,500;2022 August;First release from the Future Century timeline. Originally planned to be released in 2022 June, but was delayed due to unspecified reason<ref>[https://bandai-hobby.net/notices/detail/80/ Bandai Hobby Site - 「RG 1/144 ゴッドガンダム」発売月変更のお知らせ]</ref>. ;RG
N/A;MS-06R-2 Robert Gilliam's Zaku II;Mobile Suit Variations;¥3,300;2022 May;P-Bandai exclusive color variant of RG-26.  Advanced MS Joint 2;RG
